AnimalAnonID@GAN@Class@Order@Family@SpeciesName@CommonName@IUCNRedList@CITES@CITESE@FirstHoldingInstitution@FirstCollectionScopeType@LastHoldingInstitution@LastCollectionScopeType@AnyLocalCollectionFlag@LatitudeZone@BirthDate@BirthDateEstimateType@BirthDateEstimateStart@BirthDateEstimateEnd@BirthType@BirthObserved@FirstAcquisitionDate@SexType@PhysicalMoveCount@DeathDate@DeathDateEstimateType@DeathDateEstimateStart@DeathDateEstimateEnd@GlobalStatus@AnimalType@LastCommentEntryDate@LastTXDate
1880417@MDAyMDAz-AgAAAOIPuZk8MJm0OuEdRtCsHQuXzXkFcnuq7cAKCItWHN+NnCbGY4v7ce4Biu/GCC+yGA==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@36548@Global@69642@Global@0@NA@2017-09-01@ApproxBefore@@@Captive Birth/Hatch@YES@2017-09-01@Undetermined@2@@@@@Undetermined (Lost to follow up)@Individual@@2019-03-01
1880345@MDAyMDAz-AgAAACPM35V6iwdTLwRHO9LZ6ZnVVunleiE7NdQbrP7RxCtyRxxnUtFr0T/oBBFwlsf/MA==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@148482@Global@148482@Global@0@NA@2020-04-21@Undetermined@@@Undetermined@NO@2020-12-18@Undetermined@1@@@@@Undetermined (Lost to follow up)@Individual@@2020-12-18
1880180@MDAyMDAz-AgAAACZN8Q1lBRYIrVdGIITEkRQdPredjpAxkLuqmI1LnI7e23pUf/7Z9yf8Yh4bNSg2zQ==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@115108@Global@115108@Global@0@NA@2012-01-23@Undetermined@@@Undetermined@NO@2012-05-16@Undetermined@1@@@@@Alive@Individual@@2012-05-16
1887436@MDAyMDAz-AgAAAM3atkvEFBJBXW9b/GiPTtoV6O2teC+vE0ugGsa0dNBMN9MZk6DtJ/gohA+sglsqzoiOljfvx8Bx+z44y1vk0QI=@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@165198@Global@167192@Global@0@NA@1984-01-01@Undetermined@1984-01-01@1984-01-01@Wild Birth/Hatch@NO@1984-01-01@Female@2@@@@@Undetermined (Lost to follow up)@Individual@1988-06-09@1993-01-16
1887044@MDAyMDAz-AgAAAET17DwyCqC0sDxbrQWngjk0/q1EZFrPFjk7R/z4HSxmJSRMySWFgTx89MaK82e59Q==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@66350@Global@72093@Global@0@NA@1990-11-29@@@@Captive Birth/Hatch@YES@1990-11-29@Undetermined@2@@@@@Undetermined (Lost to follow up)@Individual@2009-02-27@1993-04-10
1885857@MDAyMDAz-AgAAAGS9rBM6y71d38agPl5is7rLa6a+JGp5LKwYdQjs8r8B24WUccNH1lxyVUIf/PVJMyQBjD8SKBELVqndImBk1Vk=@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@33954@Global@33954@Global@0@NA@1996-04-10@Undetermined@1996-04-10@1996-04-10@Undetermined@NO@1996-04-10@Male@2@2001-06-19@@@@Dead@Individual@2001-06-19@2001-06-19
1885641@MDAyMDAz-AgAAAFMbL0qqcAlTxHeFMEGreKtHeQoDUs5ijLZI3yW5GG9SL12smjsh23F811oHBROtIA==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@36548@Global@36548@Global@0@NA@2012-01-01@Indeterminate@@@Indeterminate@NO@2017-05-29@Female@1@@@@@Alive@Individual@@2017-05-29
1884564@MDAyMDAz-AgAAAGY3NJ+Ovflkq/OMIjj4s51lY0wBWEvK6O+YttsaPlxx4kbUcSn630S7H+q3WS8sKY+LzMv2GfxNqbxIgHqKfhE=@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@150898@Global@150898@Global@0@NA@1991-01-08@Range@1991-01-01@1991-12-31@Undetermined@NO@1996-01-07@Male@2@1999-03-19@@@@Dead@Individual@1999-03-19@1999-03-19
1884805@MDAyMDAz-AgAAAHMUKHhfJ4XKRr++inPG+i2ZnomDevX0jmeVOAM73wVoVFp+6qSgkY+l83/69aZQAQ==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@120859@Global@120859@Global@0@NA@1961-05-31@Range@1961-01-01@1961-12-31@Wild Birth/Hatch@NO@1991-05-24@Female@2@1992-05-11@@@@Dead@Individual@1992-05-11@1992-05-11
1870425@MDAyMDAz-AgAAADu17lNBt5ZXXaqVHtb7oGqmHkNuWAPfSen9JkxgA6p2hqGTyxTsuGRVPoL2QHbHhZQHC6EAkJABm81Y8BmGP/U=@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@123623@Global@123623@Global@0@NA@2008-08-08@@@@Captive Birth/Hatch@YES@2008-08-08@Undetermined@1@@@@@Alive@Individual@2008-08-08@2008-08-08
1869187@MDAyMDAz-AgAAAM76FBXhVpjnYax04ooIxJGZLDfvKwnksoJqmi2Bs6+9i++bs9gC0wr+PrifodxkXg==@Reptilia@Testudines@Testudinidae@Testudo hermanni@Hermann's tortoise@Near Threatened (NT)@II@A@114907@Global@114907@Global@0@NA@1969-01-01@Undetermined@1969-01-01@1969-01-01@Undetermined@NO@1970-01-01@Female@2@2000-05-27@@@@Dead@Individual@2012-03-25@2000-05-27
