AnimalAnonID@EventType@TermType@Date@From@To
1480771@Birth/hatch@Birth/hatch (physical and ownership)@2020-10-27 00:00:00.000@NA@174221
1384548@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
1492107@Undetermined@Undetermined (physical and ownership)@2008-12-15 00:00:00.000@NA@39343
1492107@Retrieved@Retrieval (physical and ownership)@2015-04-14 00:00:00.000@NA@39343
437831@Rescued@Rescued (physical and ownership)@2016-04-01 00:00:00.000@NA@108911
468088@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
472584@To another institution@Donation to (ownership only)@1997-08-01 00:00:00.000@NA@NA
477583@From another institution@Loan in from (physical only)@2001-10-17 00:00:00.000@NA@150898
723903@Birth/hatch@Birth/hatch (physical and ownership)@1997-06-11 00:00:00.000@NA@33954
393601@From another institution@Loan in from (physical only)@2005-11-04 00:00:00.000@NA@150898
487183@From another institution@Loan in from (physical only)@2009-08-04 00:00:00.000@NA@25731
402123@Birth/hatch@Birth/hatch (physical only)@2021-09-06 00:00:00.000@NA@11635
866472@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
882504@From another institution@Loan in from (physical only)@2007-05-22 00:00:00.000@NA@101218
2591466@Birth/hatch@Birth/hatch (physical and ownership)@1991-11-05 00:00:00.000@NA@120859
2591574@Birth/hatch@Birth/hatch (physical only)@2016-09-13 00:00:00.000@NA@21224
2487138@Birth/hatch@Birth/hatch (physical and ownership)@2016-08-16 00:00:00.000@NA@87169
2249725@Birth/hatch@Birth/hatch (physical and ownership)@1994-09-05 00:00:00.000@NA@33954
2240953@Birth/hatch@Birth/hatch (physical and ownership)@2012-08-31 00:00:00.000@NA@36548
1854213@Birth/hatch@Birth/hatch (physical and ownership)@2013-09-22 00:00:00.000@NA@36548
2304413@Birth/hatch@Birth/hatch (physical and ownership)@2013-09-10 00:00:00.000@NA@36548
2291334@From another institution@Loan in from (physical only)@1994-10-05 00:00:00.000@NA@161038
2545857@Rescued@Rescued (physical only)@2017-05-29 00:00:00.000@NA@36548
2531681@Birth/hatch@Birth/hatch (physical and ownership)@1994-09-05 00:00:00.000@NA@33954
2531862@Birth/hatch@Birth/hatch (physical and ownership)@1999-07-26 00:00:00.000@NA@114122
1132554@To another institution@Donation to (ownership only)@1997-08-01 00:00:00.000@NA@NA
1114314@Birth/hatch@Birth/hatch (physical and ownership)@2004-12-13 00:00:00.000@NA@108267
1180670@From another institution@Donation from (ownership only)@2003-04-01 00:00:00.000@NA@NA
1180670@From another institution@Loan in from (physical only)@2001-06-21 00:00:00.000@NA@69811
795906@From another institution@Donation from (physical and ownership)@2009-09-20 00:00:00.000@NA@100740
863010@Birth/hatch@Birth/hatch (physical and ownership)@1998-07-03 00:00:00.000@NA@99698
2214264@Birth/hatch@Birth/hatch (physical and ownership)@1990-07-01 00:00:00.000@NA@79224
2219357@Merged into group@@2013-09-04 00:00:00.000@NA@41607
2219378@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-26 00:00:00.000@NA@115108
1697286@Birth/hatch@Birth/hatch (physical and ownership)@2013-01-01 00:00:00.000@NA@53055
1552789@Birth/hatch@Birth/hatch (physical and ownership)@1988-08-08 00:00:00.000@NA@122408
3237350@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
3202890@Birth/hatch@Birth/hatch (physical and ownership)@1991-10-05 00:00:00.000@NA@143802
2858444@Birth/hatch@Birth/hatch (physical and ownership)@1988-09-07 00:00:00.000@NA@41678
2876290@Birth/hatch@Birth/hatch (physical and ownership)@1995-06-28 00:00:00.000@NA@79224
2937506@Birth/hatch@Birth/hatch (physical and ownership)@2021-05-27 00:00:00.000@NA@111450
3203807@Birth/hatch@Birth/hatch (physical and ownership)@2014-08-15 00:00:00.000@NA@123623
3261018@Birth/hatch@Birth/hatch (physical and ownership)@2015-09-10 00:00:00.000@NA@115683
3034004@Undetermined@Undetermined (physical and ownership)@2017-11-15 00:00:00.000@NA@93275
2994314@From another institution@Donation from (physical and ownership)@2007-03-28 00:00:00.000@NA@90643
2994314@From another institution@Loan return to us (physical only)@2012-07-24 00:00:00.000@NA@90643
2962836@From another institution@Loan in from (physical only)@2002-12-02 00:00:00.000@NA@40446
2987306@Birth/hatch@Birth/hatch (physical and ownership)@2017-03-19 00:00:00.000@NA@96744
2965067@Birth/hatch@Birth/hatch (physical and ownership)@1994-08-07 00:00:00.000@NA@79224
2965190@Rescued@Rescued (physical only)@2017-05-29 00:00:00.000@NA@36548
3010054@Appeared@Appeared (physical and ownership)@2013-09-25 00:00:00.000@NA@131388
2721755@Birth/hatch@Birth/hatch (physical and ownership)@2014-08-15 00:00:00.000@NA@123623
1830247@Rescued@Rescued (physical only)@2016-08-04 00:00:00.000@NA@36548
1792551@Birth/hatch@Birth/hatch (physical and ownership)@2016-06-16 00:00:00.000@NA@2115
1801231@From another institution@Loan in from (physical only)@1998-02-28 00:00:00.000@NA@11523
1770293@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-22 00:00:00.000@NA@115108
1672958@Birth/hatch@Birth/hatch (physical and ownership)@1989-08-18 00:00:00.000@NA@34263
1596766@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-09 00:00:00.000@NA@123623
1646650@Birth/hatch@Birth/hatch (physical and ownership)@2018-09-04 00:00:00.000@NA@121600
1712061@Birth/hatch@Birth/hatch (physical and ownership)@1988-08-25 00:00:00.000@NA@34263
1691712@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-26 00:00:00.000@NA@36548
1752168@Birth/hatch@Birth/hatch (physical and ownership)@2013-08-12 00:00:00.000@NA@115933
1771883@Birth/hatch@Birth/hatch (physical and ownership)@1995-09-09 00:00:00.000@NA@41678
1771937@Birth/hatch@Birth/hatch (physical and ownership)@1991-07-01 00:00:00.000@NA@79224
1222690@Birth/hatch@Birth/hatch (physical and ownership)@2021-11-18 00:00:00.000@NA@174221
611459@Birth/hatch@Birth/hatch (physical and ownership)@2009-08-16 00:00:00.000@NA@121600
620647@Undetermined@Undetermined (physical and ownership)@2019-08-29 00:00:00.000@NA@19749
739173@Appeared@Appeared (physical and ownership)@2016-07-20 00:00:00.000@NA@133108
860556@From another institution@Loan in from (physical only)@2007-07-17 00:00:00.000@NA@129781
804007@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-24 00:00:00.000@NA@115108
804545@Rescued@Rescued (physical only)@2015-11-02 00:00:00.000@NA@36548
798131@Rescued@Rescued (physical and ownership)@2006-05-18 00:00:00.000@NA@104006
680805@Death@Death (ownership only)@2011-01-12 00:00:00.000@NA@NA
684799@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-06 00:00:00.000@NA@36548
675316@Birth/hatch@Birth/hatch (physical and ownership)@1994-08-15 00:00:00.000@NA@48819
649469@Birth/hatch@Birth/hatch (physical and ownership)@2007-09-01 00:00:00.000@NA@36548
1932358@Rescued@Rescued (physical and ownership)@2015-01-13 00:00:00.000@NA@129985
1467816@Merged into group@@2013-05-05 00:00:00.000@NA@4407
1621359@From another institution@Loan in from (physical only)@1994-09-07 00:00:00.000@NA@161038
1556823@Undetermined@Undetermined (physical and ownership)@2014-05-12 00:00:00.000@NA@138417
1559081@Birth/hatch@Birth/hatch (physical and ownership)@1994-08-07 00:00:00.000@NA@79224
2557158@Rescued@Rescued (physical only)@2016-05-17 00:00:00.000@NA@41316
2689261@From another institution@Loan in from (physical only)@2010-08-05 00:00:00.000@NA@120334
2151227@Birth/hatch@Birth/hatch (physical and ownership)@1998-07-03 00:00:00.000@NA@99698
2102001@Rescued@Rescued (physical and ownership)@2020-07-28 00:00:00.000@NA@123651
2412818@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-05 00:00:00.000@NA@115108
2370787@Undetermined@Undetermined (physical and ownership)@2013-07-20 00:00:00.000@NA@56946
1702253@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-12 00:00:00.000@NA@123623
1763372@Rescued@Rescued (physical and ownership)@2017-09-22 00:00:00.000@NA@NA
1752346@Birth/hatch@Birth/hatch (physical and ownership)@1990-09-01 00:00:00.000@NA@122408
1752417@From another institution@Loan in from (physical only)@1998-02-28 00:00:00.000@NA@11523
1752417@From another institution@Donation from (ownership only)@1999-02-25 00:00:00.000@NA@NA
1753776@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-26 00:00:00.000@NA@36548
1374907@Birth/hatch@Birth/hatch (physical and ownership)@2012-08-10 00:00:00.000@NA@44462
1697578@Birth/hatch@Birth/hatch (physical and ownership)@1992-08-01 00:00:00.000@NA@79224
2077380@Undetermined@Undetermined (physical and ownership)@2010-02-03 00:00:00.000@NA@163271
2077787@Birth/hatch@Birth/hatch (physical and ownership)@1999-09-27 00:00:00.000@NA@123623
2372908@From wild@Collected from the wild (physical and ownership)@2020-06-15 00:00:00.000@NA@123651
2016360@Birth/hatch@Birth/hatch (physical and ownership)@1996-07-13 00:00:00.000@NA@79224
2016360@To another institution@Donation to (ownership only)@2012-09-19 00:00:00.000@NA@NA
2037365@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-05 00:00:00.000@NA@115108
2022290@Term-free acquisition@Term free acquisition@2000-03-15 00:00:00.000@NA@108267
2231858@Birth/hatch@Birth/hatch (physical and ownership)@1988-09-06 00:00:00.000@NA@41678
2175097@Appeared@Appeared (physical only)@2018-05-28 00:00:00.000@NA@79827
2232833@From another institution@Loan in from (physical only)@2003-06-29 00:00:00.000@NA@15585
2232833@From another institution@Donation from (ownership only)@2004-03-30 00:00:00.000@NA@NA
2194441@From another institution@Loan in from (physical only)@2003-08-14 00:00:00.000@NA@125701
2200922@Rescued@Rescued (physical and ownership)@2017-09-22 00:00:00.000@NA@NA
1205581@Birth/hatch@Birth/hatch (physical and ownership)@2013-01-08 00:00:00.000@NA@111450
1205682@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-26 00:00:00.000@NA@36548
1693484@From wild@Collected from the wild (physical and ownership)@2017-06-08 00:00:00.000@NA@114907
1683526@Appeared@Appeared (physical and ownership)@2006-01-01 00:00:00.000@NA@48310
1501290@Birth/hatch@Birth/hatch (physical and ownership)@1998-11-10 00:00:00.000@NA@33954
1307501@Birth/hatch@Birth/hatch (physical and ownership)@2004-05-21 00:00:00.000@NA@111450
1789129@Birth/hatch@Birth/hatch (physical and ownership)@1998-04-10 00:00:00.000@NA@33954
1789129@To another institution@Donation to (ownership only)@2021-04-28 00:00:00.000@NA@NA
1842852@Birth/hatch@Birth/hatch (physical and ownership)@1995-06-28 00:00:00.000@NA@79224
1828356@Birth/hatch@Birth/hatch (physical and ownership)@2000-08-22 00:00:00.000@NA@68537
1831509@Birth/hatch@Birth/hatch (physical and ownership)@1997-07-27 00:00:00.000@NA@79224
1825326@Undetermined@Undetermined (physical and ownership)@1999-05-15 00:00:00.000@NA@56416
1837166@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-24 00:00:00.000@NA@115108
1729350@Rescued@Rescued (physical only)@2017-01-10 00:00:00.000@NA@36548
1729416@To another institution@Donation to (ownership only)@2012-09-19 00:00:00.000@NA@NA
1729416@Birth/hatch@Birth/hatch (physical and ownership)@1996-07-12 00:00:00.000@NA@79224
1767278@Birth/hatch@Birth/hatch (physical and ownership)@1991-10-19 00:00:00.000@NA@120859
3360932@Birth/hatch@Birth/hatch (physical and ownership)@1991-07-01 00:00:00.000@NA@79224
3398789@Birth/hatch@Birth/hatch (physical and ownership)@1991-08-01 00:00:00.000@NA@79224
3087089@Birth/hatch@Birth/hatch (physical and ownership)@1991-09-11 00:00:00.000@NA@34263
3071245@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
3094047@Appeared@Appeared (physical only)@2018-06-20 00:00:00.000@NA@79827
2901961@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-17 00:00:00.000@NA@115108
2814100@Rescued@Rescued (physical only)@2021-04-19 00:00:00.000@NA@36548
2813012@Birth/hatch@Birth/hatch (physical and ownership)@2001-08-15 00:00:00.000@NA@123623
2922553@From another institution@Loan in from (physical only)@1998-08-13 00:00:00.000@NA@150898
2815696@Birth/hatch@Birth/hatch (physical and ownership)@1998-07-19 00:00:00.000@NA@41678
2815696@Death@@2001-12-31 00:00:00.000@NA@NA
1955666@Rescued@Rescued (physical and ownership)@2017-10-23 00:00:00.000@NA@35001
2032610@Undetermined@Undetermined (physical and ownership)@2014-12-31 00:00:00.000@NA@127827
2032633@Rescued@Rescued (physical only)@2017-05-29 00:00:00.000@NA@36548
2003675@Birth/hatch@Birth/hatch (physical and ownership)@2018-09-07 00:00:00.000@NA@166555
1975677@Death@Death (ownership only)@2005-01-01 00:00:00.000@NA@NA
2027107@Birth/hatch@Birth/hatch (physical and ownership)@1995-10-29 00:00:00.000@NA@108112
2023072@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
2100766@Birth/hatch@Birth/hatch (physical and ownership)@1988-12-31 00:00:00.000@NA@33954
2387703@Birth/hatch@Birth/hatch (physical and ownership)@1990-07-01 00:00:00.000@NA@79224
2407415@Appeared@Appeared (physical and ownership)@2021-07-04 00:00:00.000@NA@149148
2381981@From another institution@Loan in from (physical only)@1996-11-08 00:00:00.000@NA@165198
2381981@From another institution@Donation from (ownership only)@1998-05-27 00:00:00.000@NA@NA
2497838@Term-free acquisition@Term free acquisition@1992-01-12 00:00:00.000@NA@41678
1932065@Undetermined@Undetermined (physical and ownership)@2017-11-15 00:00:00.000@NA@93275
1916719@Birth/hatch@Birth/hatch (physical and ownership)@2001-08-28 00:00:00.000@NA@34263
1890380@Birth/hatch@Birth/hatch (physical and ownership)@2006-10-01 00:00:00.000@NA@122041
1867026@Birth/hatch@Birth/hatch (physical and ownership)@1987-09-11 00:00:00.000@NA@34263
1912234@Term-free acquisition@Term free acquisition@1992-01-12 00:00:00.000@NA@41678
1843052@From another institution@Loan in from (physical only)@1995-06-14 00:00:00.000@NA@99698
1838977@Retrieved@Retrieval (physical and ownership)@1991-08-21 00:00:00.000@NA@120859
1865518@Birth/hatch@Birth/hatch (physical and ownership)@1997-07-06 00:00:00.000@NA@79224
1859485@To another institution@Donation to (ownership only)@2005-03-04 00:00:00.000@NA@NA
2011696@Birth/hatch@Birth/hatch (physical and ownership)@1988-11-06 00:00:00.000@NA@33954
2011892@Birth/hatch@Birth/hatch (physical and ownership)@1995-08-24 00:00:00.000@NA@53012
2029005@Undetermined@Undetermined (physical and ownership)@2011-01-01 00:00:00.000@NA@138417
2024664@Death@Death (ownership only)@2017-12-08 00:00:00.000@NA@NA
2179165@Birth/hatch@Birth/hatch (physical only)@2020-09-09 00:00:00.000@NA@11635
2179396@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-27 00:00:00.000@NA@79827
1955392@From another institution@Loan in from (physical only)@2009-08-04 00:00:00.000@NA@25731
1958272@From another institution@Loan in from (physical only)@1998-08-13 00:00:00.000@NA@150898
1980087@Rescued@Rescued (physical and ownership)@2020-09-23 00:00:00.000@NA@135058
1959839@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@90283
2136980@Birth/hatch@Birth/hatch (physical and ownership)@2009-08-12 00:00:00.000@NA@121600
2157775@Birth/hatch@Birth/hatch (physical only)@2021-07-17 00:00:00.000@NA@11635
2176180@Birth/hatch@Birth/hatch (physical and ownership)@2003-07-25 00:00:00.000@NA@79224
2233621@Undetermined@Undetermined (physical and ownership)@2016-11-14 00:00:00.000@NA@24835
1812493@Birth/hatch@Birth/hatch (physical and ownership)@1988-07-04 00:00:00.000@NA@114122
1219743@From another institution@Loan in from (physical only)@1995-06-14 00:00:00.000@NA@99698
1246218@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
1418912@From another institution@Loan in from (physical only)@1995-09-11 00:00:00.000@NA@161474
1728197@From another institution@Loan in from (physical only)@1995-10-12 00:00:00.000@NA@161474
1737919@Birth/hatch@Birth/hatch (physical and ownership)@2012-12-18 00:00:00.000@NA@40446
1863923@Rescued@Rescued (physical only)@1998-07-06 00:00:00.000@NA@137182
1865762@Birth/hatch@Birth/hatch (physical and ownership)@1995-07-14 00:00:00.000@NA@79224
1687957@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-01 00:00:00.000@NA@36548
1688204@Birth/hatch@Birth/hatch (physical and ownership)@1997-10-28 00:00:00.000@NA@111450
1679584@Birth/hatch@Birth/hatch (physical and ownership)@1992-07-05 00:00:00.000@NA@120859
3361474@Rescued@Rescued (physical only)@2021-10-05 00:00:00.000@NA@36548
2866317@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@41678
2979478@Term-free acquisition@Term free acquisition@1992-01-12 00:00:00.000@NA@41678
3032056@Birth/hatch@Birth/hatch (physical and ownership)@1987-07-29 00:00:00.000@NA@48819
2961769@From another institution@Loan in from (physical only)@1998-02-28 00:00:00.000@NA@11523
2589738@Birth/hatch@Birth/hatch (physical and ownership)@2013-09-08 00:00:00.000@NA@115933
2472410@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@41678
2586345@From another institution@Loan in from (physical only)@1994-09-01 00:00:00.000@NA@161038
2770472@Birth/hatch@Birth/hatch (physical only)@2021-09-29 00:00:00.000@NA@11635
2786258@Birth/hatch@Birth/hatch (physical and ownership)@1989-08-18 00:00:00.000@NA@34263
2709892@To another institution@Donation to (ownership only)@2012-09-03 00:00:00.000@NA@NA
3050801@From another institution@Donation from (ownership only)@1994-03-09 00:00:00.000@NA@NA
3050801@From another institution@Loan in from (physical only)@1994-02-04 00:00:00.000@NA@34263
2428165@Birth/hatch@Birth/hatch (physical and ownership)@2003-08-01 00:00:00.000@NA@161474
2084698@Birth/hatch@Birth/hatch (physical and ownership)@2018-09-07 00:00:00.000@NA@166555
2091644@From another institution@Loan in from (physical only)@2010-08-05 00:00:00.000@NA@120334
1914485@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@41678
1941079@Birth/hatch@Birth/hatch (physical and ownership)@1994-09-14 00:00:00.000@NA@41678
2241520@Birth/hatch@Birth/hatch (physical and ownership)@2018-07-21 00:00:00.000@NA@138417
2255972@Birth/hatch@Birth/hatch (physical and ownership)@2001-08-20 00:00:00.000@NA@114122
1564093@Birth/hatch@Birth/hatch (physical and ownership)@2012-08-10 00:00:00.000@NA@44462
1508928@Birth/hatch@Birth/hatch (physical and ownership)@2013-10-25 00:00:00.000@NA@36548
2042498@Birth/hatch@Birth/hatch (physical and ownership)@2016-08-16 00:00:00.000@NA@87169
2434301@From another institution@Loan in from (physical only)@1998-06-12 00:00:00.000@NA@161038
2538227@Birth/hatch@Birth/hatch (physical and ownership)@1998-07-25 00:00:00.000@NA@79224
2532989@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-27 00:00:00.000@NA@79827
2561301@From another institution@Loan in from (physical only)@2010-10-11 00:00:00.000@NA@41678
2408386@Rescued@Rescued (physical and ownership)@2020-09-30 00:00:00.000@NA@128062
2317465@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-06 00:00:00.000@NA@36548
2362787@Birth/hatch@Birth/hatch (physical only)@2021-07-08 00:00:00.000@NA@11635
2130399@Term-free acquisition@Term free acquisition@1992-01-12 00:00:00.000@NA@41678
1934784@Undetermined@Undetermined (physical and ownership)@2016-12-28 00:00:00.000@NA@125702
1907001@Birth/hatch@Birth/hatch (physical and ownership)@1990-02-16 00:00:00.000@NA@46754
2624398@Birth/hatch@Birth/hatch (physical and ownership)@1997-07-25 00:00:00.000@NA@79224
2672997@Birth/hatch@Birth/hatch (physical and ownership)@1991-08-01 00:00:00.000@NA@79224
2668651@Birth/hatch@Birth/hatch (physical and ownership)@2017-09-01 00:00:00.000@NA@36548
2701586@Rescued@Rescued (physical only)@2017-11-14 00:00:00.000@NA@36548
2706711@From another institution@Loan in from (physical only)@1997-07-16 00:00:00.000@NA@23814
2680674@Birth/hatch@Birth/hatch (physical and ownership)@1993-07-12 00:00:00.000@NA@120859
2060530@Birth/hatch@Birth/hatch (physical only)@2020-09-02 00:00:00.000@NA@11635
2092616@Birth/hatch@Birth/hatch (physical and ownership)@2009-06-18 00:00:00.000@NA@111450
2092712@To another institution@Donation to (ownership only)@2012-05-20 00:00:00.000@NA@NA
2236516@Birth/hatch@Birth/hatch (physical and ownership)@2012-08-10 00:00:00.000@NA@44462
2219562@Birth/hatch@Birth/hatch (physical only)@2016-09-17 00:00:00.000@NA@21224
2307207@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-02 00:00:00.000@NA@115108
2298472@Undetermined@Undetermined (physical and ownership)@2008-12-16 00:00:00.000@NA@88525
2321409@Birth/hatch@Birth/hatch (physical and ownership)@1988-09-07 00:00:00.000@NA@41678
2321409@Death@@1988-12-31 00:00:00.000@NA@NA
2281482@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-17 00:00:00.000@NA@115108
2172132@Birth/hatch@Birth/hatch (physical and ownership)@1990-08-02 00:00:00.000@NA@34263
2161206@Birth/hatch@Birth/hatch (physical only)@2020-09-02 00:00:00.000@NA@11635
2208385@Undetermined@Undetermined (physical and ownership)@2015-08-04 00:00:00.000@NA@9029
2195484@Birth/hatch@Birth/hatch (physical and ownership)@1998-12-06 00:00:00.000@NA@33954
2204837@Rescued@Rescued (physical and ownership)@2021-06-19 00:00:00.000@NA@79827
1975894@Undetermined@Undetermined (physical and ownership)@2011-01-01 00:00:00.000@NA@138417
3387568@Birth/hatch@Birth/hatch (physical and ownership)@2018-04-25 00:00:00.000@NA@96744
3384896@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@90283
3245499@Undetermined@Undetermined (physical and ownership)@2017-11-15 00:00:00.000@NA@93275
3300624@Birth/hatch@Birth/hatch (physical and ownership)@1996-08-17 00:00:00.000@NA@56681
3773235@To another institution@Donation to (ownership only)@2012-09-19 00:00:00.000@NA@NA
3773235@Birth/hatch@Birth/hatch (physical and ownership)@1999-07-06 00:00:00.000@NA@79224
3761682@From another institution@Loan in from (physical only)@1995-04-16 00:00:00.000@NA@138152
3781707@From another institution@Loan in from (physical only)@2002-01-23 00:00:00.000@NA@96179
3783740@Undetermined@Undetermined (physical and ownership)@2017-11-15 00:00:00.000@NA@93275
3438053@Rescued@Rescued (physical and ownership)@2015-09-07 00:00:00.000@NA@115933
3430030@Undetermined@Undetermined (physical and ownership)@2013-11-01 00:00:00.000@NA@71089
3435266@Rescued@Rescued (physical and ownership)@2018-06-20 00:00:00.000@NA@90623
3447642@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-02 00:00:00.000@NA@115108
3475872@Rescued@Rescued (physical and ownership)@2020-09-15 00:00:00.000@NA@123651
3464275@Appeared@Appeared (physical and ownership)@1996-01-01 00:00:00.000@NA@115158
3099277@Birth/hatch@Birth/hatch (physical and ownership)@1996-08-22 00:00:00.000@NA@79224
3092489@Term-free acquisition@Term free acquisition@1992-08-24 00:00:00.000@NA@24647
3122387@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-31 00:00:00.000@NA@115108
2832300@From lay@From Lay (Physical and Ownership)@2017-06-06 00:00:00.000@NA@114122
2832300@Egg disposal or death@Egg disposal or death (physical and ownership)@2017-06-06 00:00:00.000@NA@NA
2858611@Birth/hatch@Birth/hatch (physical and ownership)@2018-09-07 00:00:00.000@NA@166555
2456555@Birth/hatch@Birth/hatch (physical and ownership)@2014-08-24 00:00:00.000@NA@115933
2600389@Birth/hatch@Birth/hatch (physical and ownership)@1998-09-11 00:00:00.000@NA@33954
2605501@Birth/hatch@Birth/hatch (physical and ownership)@2004-12-15 00:00:00.000@NA@108267
2487748@To another institution@Donation to (ownership only)@2012-05-20 00:00:00.000@NA@NA
2596805@To another institution@Donation to (ownership only)@2005-03-04 00:00:00.000@NA@NA
3007383@Birth/hatch@Birth/hatch (physical and ownership)@2007-02-05 00:00:00.000@NA@111450
3040387@Birth/hatch@Birth/hatch (physical and ownership)@2012-09-27 00:00:00.000@NA@79827
3044030@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@41678
3019199@Birth/hatch@Birth/hatch (physical and ownership)@1994-08-15 00:00:00.000@NA@48819
1866171@From another institution@Loan in from (physical only)@1998-09-30 00:00:00.000@NA@41678
1872107@Rescued@Rescued (physical and ownership)@2016-08-31 00:00:00.000@NA@4407
1872124@From another institution@Loan in from (physical only)@2009-12-22 00:00:00.000@NA@166971
2188541@Rescued@Rescued (physical only)@2020-07-09 00:00:00.000@NA@36548
1976966@Rescued@Rescued (physical only)@2014-09-06 00:00:00.000@NA@36548
1956033@Birth/hatch@Birth/hatch (physical and ownership)@2016-08-13 00:00:00.000@NA@138417
2308905@Birth/hatch@Birth/hatch (physical and ownership)@2012-08-18 00:00:00.000@NA@115933
3075240@From another institution@Loan in from (physical only)@2001-03-02 00:00:00.000@NA@160587
3092224@From another institution@Loan in from (physical only)@2007-04-10 00:00:00.000@NA@79827
3022958@Birth/hatch@Birth/hatch (physical and ownership)@2015-12-09 00:00:00.000@NA@79827
3114791@Birth/hatch@Birth/hatch (physical and ownership)@2019-07-11 00:00:00.000@NA@115108
2329728@Birth/hatch@Birth/hatch (physical and ownership)@1992-07-01 00:00:00.000@NA@79224
2375461@Birth/hatch@Birth/hatch (physical only)@2016-09-08 00:00:00.000@NA@21224
2305777@From another institution@Loan in from (physical only)@1998-02-28 00:00:00.000@NA@11523
2305777@From another institution@Donation from (ownership only)@1999-02-25 00:00:00.000@NA@NA
2609709@Rescued@Rescued (physical and ownership)@2017-09-22 00:00:00.000@NA@NA
2441723@Rescued@Rescued (physical only)@2016-07-22 00:00:00.000@NA@36548
2507433@Undetermined@Undetermined (physical and ownership)@2011-01-01 00:00:00.000@NA@138417
2490778@Birth/hatch@Birth/hatch (physical and ownership)@2002-07-10 00:00:00.000@NA@114122
2516707@Birth/hatch@Birth/hatch (physical and ownership)@2014-08-26 00:00:00.000@NA@115933
2990874@Birth/hatch@Birth/hatch (physical and ownership)@2005-01-01 00:00:00.000@NA@3217
2990932@From another institution@Loan in from (physical only)@2007-08-09 00:00:00.000@NA@139396
2977737@Birth/hatch@Birth/hatch (physical and ownership)@1997-06-26 00:00:00.000@NA@33954
2984816@Birth/hatch@Birth/hatch (physical and ownership)@2011-09-06 00:00:00.000@NA@36548
3530674@From another institution@Term free acquisition@1992-06-24 00:00:00.000@NA@157601
3530877@Birth/hatch@Birth/hatch (physical and ownership)@1996-08-02 00:00:00.000@NA@48819
4240819@Rescued@Rescued (physical and ownership)@2020-06-24 00:00:00.000@NA@123651
4267527@Birth/hatch@Birth/hatch (physical and ownership)@2009-09-01 00:00:00.000@NA@149148
4281804@Rescued@Rescued (physical only)@2017-05-29 00:00:00.000@NA@36548
503386@Birth/hatch@Birth/hatch (physical and ownership)@2011-07-08 00:00:00.000@NA@115933
522618@Birth/hatch@Birth/hatch (physical and ownership)@2003-07-25 00:00:00.000@NA@161474
4817963@Birth/hatch@Birth/hatch (physical only)@2023-09-07 00:00:00.000@NA@21224
4800817@Birth/hatch@Birth/hatch (physical only)@2023-10-02 00:00:00.000@NA@21224
4812202@Birth/hatch@Birth/hatch (physical and ownership)@2023-09-01 00:00:00.000@NA@174716
2025247@Birth/hatch@Birth/hatch (physical and ownership)@2002-12-01 00:00:00.000@NA@83497
2020748@Birth/hatch@Birth/hatch (physical and ownership)@2002-12-01 00:00:00.000@NA@83497
2030303@Birth/hatch@Birth/hatch (physical and ownership)@1988-08-08 00:00:00.000@NA@33954
2916971@From another institution@Loan in from (physical only)@2006-01-01 00:00:00.000@NA@36548
2975526@Birth/hatch@Birth/hatch (physical and ownership)@2004-05-21 00:00:00.000@NA@111450
3033266@Birth/hatch@Birth/hatch (physical and ownership)@2021-10-04 00:00:00.000@NA@15939
